Time (ps),EPTOT
276.6,-909635.2895
276.8,-909593.4257
277.0,-909553.9169
277.2,-910044.591
277.4,-909259.4061
277.6,-909639.5965
277.8,-909683.2323
278.0,-909970.9083
278.2,-910428.7642
278.4,-910019.851
278.6,-909879.0312
278.8,-909926.243
279.0,-910131.8316
279.2,-910270.2769
279.4,-910241.2202
279.6,-909721.0331
279.8,-910273.4319
280.0,-909947.7416
280.2,-909922.0001
280.4,-910400.3867
280.6,-910274.3311
280.8,-910051.1612
281.0,-910396.7215
281.2,-910567.8575
281.4,-910331.0475
281.6,-910660.441
281.8,-910424.201
282.0,-910158.3514
282.2,-910184.4853
282.4,-910342.5332
282.6,-910176.4558
282.8,-910173.7767
283.0,-910031.5377
283.2,-910349.1394
283.4,-910774.7687
283.6,-910428.1188
283.8,-910446.8205
284.0,-910224.9
284.2,-909942.2475
284.4,-910160.1012
284.6,-909811.5957
284.8,-910050.8955
285.0,-910173.8393
285.2,-910108.1462
285.4,-910545.543
285.6,-910501.7811
285.8,-910646.0645
286.0,-910542.5938
286.2,-909984.1199
286.4,-910344.9869
286.6,-910382.4524
286.8,-910373.4216
287.0,-910248.6879
287.2,-910280.1924
287.4,-910124.767
287.6,-909906.2486
287.8,-910347.7867
288.0,-909786.6743
288.2,-910287.9702
288.4,-910392.3825
288.6,-910362.8057
288.8,-910197.9516
289.0,-910455.6525
289.2,-910569.0052
289.4,-910347.835
289.6,-910333.9772
289.8,-910141.788
290.0,-909934.2667
290.2,-910047.171
290.4,-910411.9161
290.6,-909995.1794
290.8,-910250.1013
291.0,-910769.4309
291.2,-910685.8982
291.4,-909923.278
291.6,-910068.3468
291.8,-910494.4924
292.0,-910507.3361
292.2,-910863.7376
292.4,-910661.1828
292.6,-910516.6026
292.8,-910412.5718
293.0,-910381.8502
293.2,-910656.1492
293.4,-910446.6556
293.6,-910554.7608
293.8,-910677.1643
294.0,-911202.3561
294.2,-910627.2208
294.4,-910618.4461
294.6,-910538.5905
294.8,-910776.1457
295.0,-911014.5606
295.2,-910325.0464
295.4,-910534.2507
295.6,-910480.668
295.8,-910807.8317
296.0,-910289.1163
296.2,-910158.6313
296.4,-910732.4123
296.6,-910597.5521
296.8,-910524.4965
297.0,-911184.4005
297.2,-910839.9768
297.4,-910874.3901
297.6,-910789.4228
297.8,-910999.2217
298.0,-910999.2473
298.2,-910847.6578
298.4,-911253.8569
298.6,-910660.3758
298.8,-910537.0029
299.0,-910535.8817
299.2,-910632.6083
299.4,-910146.6045
299.6,-910297.7221
299.8,-910352.3726
300.0,-910803.4782
300.2,-910538.7151
300.4,-910192.418
300.6,-910632.4425
300.8,-910172.5948
301.0,-910458.8563
301.2,-910800.8077
301.4,-910467.3653
301.6,-910448.6328
301.8,-910690.249
302.0,-910411.9123
302.2,-910798.1526
302.4,-910709.0177
302.6,-910550.6434
302.8,-910914.9867
303.0,-910368.4753
303.2,-911136.0058
303.4,-910732.6111
303.6,-910319.2589
303.8,-910645.9899
304.0,-910729.3796
304.2,-910742.8132
304.4,-910897.7557
304.6,-910695.9388
304.8,-910656.7053
305.0,-910520.2146
305.2,-910787.0752
305.4,-910937.7262
305.6,-910967.1486
305.8,-910702.9121
306.0,-910727.0883
306.2,-910735.0363
306.4,-910621.0766
306.6,-910736.6538
306.8,-910646.6552
307.0,-911233.3331
307.2,-911111.7978
307.4,-910603.4127
307.6,-910913.7583
307.8,-910899.5689
308.0,-910854.9905
308.2,-910803.1119
308.4,-910977.6165
308.6,-911045.5232
308.8,-910953.8896
309.0,-911407.8344
309.2,-911246.0135
309.4,-911082.7379
309.6,-911231.5378
309.8,-911214.3389
310.0,-910453.0448
310.2,-910975.8626
310.4,-910952.5505
310.6,-910776.7171
310.8,-910821.6047
311.0,-911025.6143
311.2,-910545.7502
311.4,-910919.2492
311.6,-911144.9638
311.8,-911050.9692
312.0,-911028.8356
312.2,-910976.8682
312.4,-910614.2335
312.6,-910603.6608
312.8,-910626.7321
313.0,-910787.5168
313.2,-910900.551
313.4,-911082.3348
313.6,-910487.6848
313.8,-910966.5142
314.0,-910715.0133
314.2,-911036.9994
314.4,-910801.8487
314.6,-910981.1668
314.8,-911112.5969
315.0,-910744.5419
315.2,-910892.4019
315.4,-910853.2535
315.6,-910901.6268
315.8,-910758.332
316.0,-911198.9452
316.2,-911189.7327
316.4,-911009.6966
316.6,-910919.2489
316.8,-911358.6181
317.0,-911040.9214
317.2,-911011.9274
317.4,-910695.526
317.6,-910853.0613
317.8,-910789.7222
318.0,-911004.6663
318.2,-911159.1384
318.4,-910799.2839
318.6,-910719.4746
318.8,-910669.2604
319.0,-910688.6702
319.2,-910489.3383
319.4,-911041.879
319.6,-911433.1056
319.8,-911399.9454
320.0,-911139.2589
320.2,-910981.8748
320.4,-910717.9435
320.6,-911098.3949
320.8,-911375.5739
321.0,-911588.6429
321.2,-911164.2532
321.4,-911269.2574
321.6,-911020.1557
321.8,-911433.6937
322.0,-911263.1844
322.2,-911161.037
322.4,-911046.3638
322.6,-910986.1131
322.8,-911005.4307
323.0,-911010.6718
323.2,-911142.6453
323.4,-910557.9354
323.6,-910695.3864
323.8,-911249.6495
324.0,-911136.3153
324.2,-910852.6926
324.4,-911521.8847
324.6,-911060.1128
324.8,-911213.8013
325.0,-911292.629
325.2,-911069.6297
325.4,-911177.0896
325.6,-911018.5134
325.8,-911292.4173
326.0,-911297.1713
326.2,-911240.5931
326.4,-911543.9441
326.6,-911298.9124
326.8,-911378.1341
327.0,-910936.824
327.2,-911059.0014
327.4,-911158.9083
327.6,-911350.0148
327.8,-911611.4995
328.0,-911324.0989
328.2,-911480.4795
328.4,-911227.5927
328.6,-911370.4483
328.8,-911337.5357
329.0,-911438.9567
329.2,-911219.4469
329.4,-911700.016
329.6,-911486.6367
329.8,-911450.6962
330.0,-911679.3167
330.2,-911603.6282
330.4,-911677.2526
330.6,-911630.8157
330.8,-911406.7636
331.0,-911843.6932
331.2,-911610.1473
331.4,-911455.1714
331.6,-911553.0874
331.8,-911777.1022
332.0,-911063.2352
332.2,-911527.6508
332.4,-910955.9228
332.6,-911116.1852
332.8,-911270.2701
333.0,-911209.3807
333.2,-910961.3361
333.4,-911069.6382
333.6,-911255.7989
333.8,-911458.4348
334.0,-911397.2503
334.2,-911917.5235
334.4,-911622.0862
334.6,-911731.1759
334.8,-911247.239
335.0,-911267.0515
335.2,-911345.3832
335.4,-911644.9401
335.6,-911616.1528
335.8,-911748.3098
336.0,-911318.8209
336.2,-911945.9312
336.4,-911717.3203
336.6,-911847.6758
336.8,-911605.1339
337.0,-911560.6406
337.2,-911245.8363
337.4,-911587.5372
337.6,-911295.4286
337.8,-911435.7449
338.0,-911326.692
338.2,-911408.8457
338.4,-911356.3678
338.6,-911259.0118
338.8,-911658.2668
339.0,-911452.4133
339.2,-911614.6331
339.4,-911332.8525
339.6,-911380.3859
339.8,-911578.3975
340.0,-911395.8642
340.2,-911453.7376
340.4,-911364.0585
340.6,-911655.7047
340.8,-911588.5032
341.0,-911457.6302
341.2,-911623.4002
341.4,-911510.4802
341.6,-911530.6775
341.8,-911262.0301
342.0,-911223.603
342.2,-910942.3901
342.4,-911174.4799
342.6,-911501.5647
342.8,-911366.1029
343.0,-912012.9342
343.2,-911758.2791
343.4,-911698.3206
343.6,-911410.7512
343.8,-911475.8772
344.0,-911698.9781
344.2,-911499.2463
344.4,-912074.6761
344.6,-911901.4116
344.8,-911458.6385
345.0,-911335.2591
345.2,-911413.3828
345.4,-911127.4455
345.6,-911387.2795
345.8,-911494.8881
346.0,-911694.721
346.2,-911859.5888
346.4,-911251.1473
346.6,-911276.4969
346.8,-911330.398
347.0,-911207.4383
347.2,-911140.8199
347.4,-911716.3682
347.6,-911807.217
347.8,-911812.1558
348.0,-911737.2066
348.2,-911611.0135
348.4,-911607.9475
348.6,-911497.6737
348.8,-911610.562
349.0,-911895.9226
349.2,-911576.2889
349.4,-911467.5341
349.6,-911840.7176
349.8,-912044.6771
350.0,-911880.3084
350.2,-911888.6954
350.4,-911789.8641
350.6,-911271.6622
350.8,-911643.3003
351.0,-911674.6196
351.2,-911734.3984
351.4,-911848.7207
351.6,-911470.623
351.8,-911729.4413
352.0,-911642.5355
352.2,-912035.2237
352.4,-912172.1955
352.6,-911618.9356
352.8,-911876.8238
353.0,-911842.5345
353.2,-911437.8195
353.4,-911616.162
353.6,-912352.2617
353.8,-911735.6566
354.0,-911656.0559
354.2,-911567.3547
354.4,-912307.5642
354.6,-912258.4851
354.8,-912146.5205
355.0,-911760.5669
355.2,-911947.1651
355.4,-911663.9353
355.6,-912097.2383
355.8,-912177.6483
356.0,-912097.2406
356.2,-912133.3823
356.4,-912064.6624
356.6,-911872.112
356.8,-912660.6719
357.0,-912322.7811
357.2,-912457.322
357.4,-912080.0103
357.6,-911977.6903
357.8,-912006.4645
358.0,-912054.8087
358.2,-911910.6686
358.4,-912215.9626
358.6,-911657.4483
358.8,-912040.488
359.0,-912022.1606
359.2,-912396.723
359.4,-912028.3768
359.6,-912612.7869
359.8,-912264.2283
360.0,-912413.3286
360.2,-912173.3624
360.4,-911826.8347
360.6,-912109.0079
360.8,-912089.205
361.0,-912023.0683
361.2,-912226.482
361.4,-911857.4855
361.6,-911931.0879
361.8,-911912.5901
362.0,-912053.981
362.2,-912096.3273
362.4,-912437.5025
362.6,-912199.8102
362.8,-911714.5863
363.0,-911816.1043
363.2,-911634.6681
363.4,-911804.1133
363.6,-911696.3964
363.8,-911629.1222
364.0,-912397.4498
364.2,-911958.0435
364.4,-912108.0461
364.6,-912048.9
364.8,-912056.5431
365.0,-912165.1958
365.2,-912197.2859
365.4,-912299.7905
365.6,-911824.0271
365.8,-912124.1964
366.0,-912124.7467
366.2,-912193.984
366.4,-912133.1971
366.6,-912210.4953
366.8,-911993.8793
367.0,-912063.2338
367.2,-911914.2057
367.4,-912302.5455
367.6,-911991.136
367.8,-912088.0643
368.0,-912223.9756
368.2,-912447.7068
368.4,-912208.0028
368.6,-912237.8835
368.8,-911982.2869
369.0,-911889.261
369.2,-912040.9006
369.4,-911842.6025
369.6,-912013.4251
369.8,-911822.5759
370.0,-912129.6046
370.2,-912086.827
370.4,-912307.3256
370.6,-912368.3055
370.8,-911935.7021
371.0,-911903.5046
371.2,-911976.4566
371.4,-912040.6629
371.6,-912048.629
371.8,-911824.1344
372.0,-911812.3697
372.2,-911803.2202
372.4,-911805.5
372.6,-911946.2588
372.8,-912177.9568
373.0,-912160.236
373.2,-912030.3833
373.4,-912377.992
373.6,-912286.7811
373.8,-912365.6733
374.0,-912544.7626
374.2,-912537.6082
374.4,-912444.533
374.6,-912813.6077
374.8,-912802.1893
375.0,-912365.8521
375.2,-912524.5994
375.4,-912385.7051
375.6,-912177.5712
375.8,-912573.1669
376.0,-912385.8306
376.2,-912477.3239
376.4,-912347.9139
376.6,-912193.4743
376.8,-911749.3654
377.0,-911814.6378
377.2,-911754.0297
377.4,-912041.4309
377.6,-912497.3973
377.8,-912569.5437
378.0,-912160.1936
378.2,-912337.2305
378.4,-912440.2556
378.6,-912156.1418
378.8,-912156.0477
379.0,-912004.7002
379.2,-912275.6988
379.4,-912333.8614
379.6,-912134.4532
379.8,-912011.3957
380.0,-912088.107
380.2,-912268.9888
380.4,-912404.5755
380.6,-912479.1208
380.8,-911803.7645
381.0,-912235.7464
381.2,-912188.6549
381.4,-912158.7094
381.6,-912387.5746
381.8,-912160.3107
382.0,-912465.5735
382.2,-912649.6568
382.4,-912656.6201
382.6,-912250.9511
382.8,-912791.5303
383.0,-912419.5527
383.2,-911998.2083
383.4,-912465.8105
383.6,-912572.3111
383.8,-912578.7676
384.0,-912435.6988
384.2,-912509.0229
384.4,-912262.976
384.6,-912194.4223
384.8,-912296.6063
385.0,-912169.0377
385.2,-912478.8915
385.4,-912015.4905
385.6,-912569.562
385.8,-912578.1061
386.0,-912216.5273
386.2,-912161.0468
386.4,-912658.7491
386.6,-912293.9944
386.8,-912383.3168
387.0,-912433.0926
387.2,-912331.2825
387.4,-912608.7187
387.6,-912304.4682
387.8,-912458.8483
388.0,-912559.3434
388.2,-912483.9803
388.4,-912746.5983
388.6,-912794.1981
388.8,-912337.3856
389.0,-912317.3134
389.2,-912409.09
389.4,-912267.9068
389.6,-912595.5992
389.8,-912742.9457
390.0,-912956.1421
390.2,-912762.2659
390.4,-912329.4808
390.6,-912604.1368
390.8,-912058.5984
391.0,-912253.6084
391.2,-911869.2869
391.4,-912242.9568
391.6,-912605.3685
391.8,-912229.0192
392.0,-912692.8424
392.2,-912847.7037
392.4,-913000.8016
392.6,-912405.1355
392.8,-912440.0793
393.0,-912590.5124
393.2,-912384.6901
393.4,-912145.8192
393.6,-912534.1585
393.8,-912780.4647
394.0,-913213.4842
394.2,-913306.8728
394.4,-913041.2788
394.6,-912504.7819
394.8,-913041.0287
395.0,-912399.9044
395.2,-912428.6668
395.4,-912076.8232
395.6,-912535.1314
395.8,-912826.1822
396.0,-911997.1641
396.2,-911984.1562
396.4,-912132.3024
396.6,-912411.7054
396.8,-912259.9665
397.0,-912202.6635
397.2,-912110.8632
397.4,-912260.7125
397.6,-912608.3607
397.8,-912810.4812
398.0,-912847.3323
398.2,-913115.5319
398.4,-912290.0617
398.6,-912323.2111
398.8,-912727.8494
399.0,-912291.8446
399.2,-912126.1038
399.4,-912212.8828
399.6,-912061.0302
399.8,-912133.8431
400.0,-912371.397
400.2,-912224.6136
400.4,-912527.9776
400.6,-912712.6882
400.8,-912229.6136
401.0,-912438.5607
401.2,-912097.3883
401.4,-912375.3192
401.6,-912285.1913
401.8,-912298.3864
402.0,-912662.4363
402.2,-912826.1564
402.4,-912836.5183
402.6,-912399.2643
402.8,-912275.7125
403.0,-912516.5958
403.2,-912177.2585
403.4,-912488.8849
403.6,-912372.5079
403.8,-912484.4574
404.0,-912366.5431
404.2,-912152.9798
404.4,-912706.6821
404.6,-912611.8105
404.8,-912755.1663
405.0,-912879.5912
405.2,-912941.808
405.4,-912817.4931
405.6,-913044.0879
405.8,-913038.1964
406.0,-912783.6785
406.2,-912310.5121
406.4,-913043.6134
406.6,-913366.7127
406.8,-913342.9979
407.0,-913070.4009
407.2,-913061.0379
407.4,-912262.6183
407.6,-912591.1239
407.8,-912597.212
408.0,-912696.4281
408.2,-912630.3321
408.4,-912583.8059
408.6,-912878.0425
408.8,-912803.2136
409.0,-912846.5456
409.2,-912315.5729
409.4,-912364.8692
409.6,-912237.2365
409.8,-913023.3249
410.0,-913085.2547
410.2,-913231.622
410.4,-912719.5019
410.6,-913212.3883
410.8,-913360.9557
411.0,-913415.0548
411.2,-912881.6339
411.4,-912637.9616
411.6,-912635.576
411.8,-912716.7792
412.0,-912469.7103
412.2,-912323.0351
412.4,-912729.1185
412.6,-912669.8877
412.8,-912548.1047
413.0,-912578.4336
413.2,-912725.7711
413.4,-912996.1374
413.6,-912539.285
413.8,-912674.9799
414.0,-912485.0659
414.2,-912846.9949
414.4,-912743.6986
414.6,-912351.7071
414.8,-912777.5193
415.0,-912403.6525
415.2,-912677.5491
415.4,-912484.5181
415.6,-912569.6032
415.8,-912574.1683
416.0,-913263.5122
416.2,-912725.2773
416.4,-912961.2272
416.6,-912672.8872
416.8,-912989.4474
417.0,-912976.4423
417.2,-913001.7106
417.4,-913057.8918
417.6,-912994.3367
417.8,-912751.2127
418.0,-913031.8832
418.2,-912961.5571
418.4,-912545.9171
418.6,-912896.5809
418.8,-912880.5533
419.0,-913245.857
419.2,-913025.0296
419.4,-912947.4547
419.6,-912723.2306
419.8,-912601.6183
420.0,-912829.6311
420.2,-912800.3214
420.4,-913086.002
420.6,-912994.1725
420.8,-913308.3253
421.0,-912972.4057
421.2,-912664.0792
421.4,-913144.039
421.6,-913226.0193
421.8,-913133.9814
422.0,-913175.2649
422.2,-912727.2313
422.4,-912687.6086
422.6,-913026.5126
422.8,-913379.4496
423.0,-913034.4863
423.2,-913057.538
423.4,-913524.7772
423.6,-912984.3916
423.8,-913288.9144
424.0,-913566.0467
424.2,-913297.5406
424.4,-913254.5751
424.6,-913304.4045
424.8,-913084.4161
425.0,-913383.1605
425.2,-912997.012
425.4,-912930.748
425.6,-913131.8363
425.8,-913206.8215
426.0,-912823.1459
426.2,-912778.6804
426.4,-912982.2349
426.6,-912905.9
426.8,-912788.6732
427.0,-912771.4246
427.2,-912819.7962
427.4,-912723.6005
427.6,-913059.2949
427.8,-913273.7442
428.0,-913188.7463
428.2,-913420.5768
428.4,-913326.2534
428.6,-913171.8774
428.8,-913219.6154
429.0,-913085.3917
429.2,-913079.0329
429.4,-913155.22
429.6,-912918.0847
429.8,-913799.8686
430.0,-913559.5035
430.2,-913690.2716
430.4,-913503.2493
430.6,-913310.742
430.8,-913516.2405
431.0,-913346.7786
431.2,-912917.7491
431.4,-913236.6598
431.6,-913325.9542
431.8,-913472.1303
432.0,-913084.8863
432.2,-913286.4161
432.4,-913577.9553
432.6,-913657.5743
432.8,-913514.0438
433.0,-913331.5613
433.2,-913539.9379
433.4,-913519.2475
433.6,-913532.479
433.8,-913943.6696
434.0,-914188.0401
434.2,-913472.528
434.4,-913482.7571
434.6,-914062.2472
434.8,-913315.9605
435.0,-913441.8373
435.2,-913200.1833
435.4,-913036.9673
435.6,-913046.4835
435.8,-913348.6666
436.0,-912933.293
436.2,-913185.7119
436.4,-913168.5856
436.6,-913293.9252
436.8,-913143.7927
437.0,-913255.2182
437.2,-912806.171
437.4,-913126.8506
437.6,-913244.3946
437.8,-913187.6194
438.0,-912951.1764
438.2,-913422.5497
438.4,-913272.5286
438.6,-913269.8728
438.8,-913011.4493
439.0,-912914.2196
439.2,-913704.0783
439.4,-913581.4158
439.6,-913376.7119
439.8,-913177.66
440.0,-912993.7545
440.2,-913072.7292
440.4,-913148.2424
440.6,-913107.2802
440.8,-913068.9865
441.0,-913742.0691
441.2,-913337.2169
441.4,-913177.3541
441.6,-913272.5556
441.8,-913259.1647
442.0,-912776.2279
442.2,-913142.0485
442.4,-913102.6651
442.6,-913101.9526
442.8,-913263.156
443.0,-913281.3124
443.2,-912902.383
443.4,-913254.3316
443.6,-913347.9409
443.8,-913350.1072
444.0,-913255.0279
444.2,-913278.5555
444.4,-913272.3812
444.6,-913805.5616
444.8,-913351.2816
445.0,-913705.8157
445.2,-913401.9909
445.4,-913136.3833
445.6,-913336.0907
445.8,-913171.0961
446.0,-913374.7946
446.2,-912886.418
446.4,-913222.6043
446.6,-913392.598
446.8,-913143.5025
447.0,-913274.4902
447.2,-913428.0233
447.4,-913187.8895
447.6,-913412.963
447.8,-913215.5008
448.0,-913360.5596
448.2,-913542.7969
448.4,-913398.6448
448.6,-914090.5863
448.8,-913643.1272
449.0,-913582.0894
449.2,-913771.6259
449.4,-913114.0243
449.6,-913479.7688
449.8,-913300.0228
450.0,-913362.1962
450.2,-913489.2738
450.4,-913324.7666
450.6,-913591.9347
450.8,-913677.0018
451.0,-913347.7
451.2,-913131.947
451.4,-913409.0083
451.6,-913457.7174
451.8,-913908.8712
452.0,-913463.2256
452.2,-913512.9726
452.4,-913224.446
452.6,-913565.7797
452.8,-913672.3132
453.0,-914003.7357
453.2,-913772.5356
453.4,-913616.4004
453.6,-913531.201
453.8,-913519.7185
454.0,-913663.3627
454.2,-913578.3013
454.4,-913408.6653
454.6,-913358.7067
454.8,-913581.0026
455.0,-913561.5236
455.2,-913646.3466
455.4,-913775.3422
455.6,-913365.6841
455.8,-913294.1377
456.0,-913496.2397
456.2,-913837.0045
456.4,-913135.9568
456.6,-913387.7098
456.8,-913181.6794
457.0,-913365.8333
457.2,-913307.8255
457.4,-913657.9317
457.6,-913894.4655
457.8,-913652.3744
458.0,-913705.5385
458.2,-913531.566
458.4,-913324.0957
458.6,-913415.0712
458.8,-913795.9473
459.0,-913876.6085
459.2,-913847.3996
459.4,-913693.9931
459.6,-913263.0491
459.8,-913508.0806
460.0,-913485.6628
460.2,-913264.9193
460.4,-913529.0266
460.6,-913488.0221
460.8,-913489.1862
461.0,-913855.2783
461.2,-913940.0862
461.4,-914063.4102
461.6,-914233.9327
461.8,-914134.8334
462.0,-913728.1654
462.2,-913761.806
462.4,-913640.1453
462.6,-913282.5847
462.8,-913803.5283
463.0,-913399.2412
463.2,-913253.7856
463.4,-913435.3852
463.6,-913208.284
463.8,-913338.4887
464.0,-913608.7694
464.2,-913700.9292
464.4,-913623.537
464.6,-913356.4345
464.8,-913825.3654
465.0,-913799.1944
465.2,-913765.7721
465.4,-913477.6616
465.6,-913799.4521
465.8,-913853.059
466.0,-914332.2864
466.2,-913784.0914
466.4,-913566.3079
466.6,-913800.9086
466.8,-913796.4945
467.0,-913514.0531
467.2,-913871.5959
467.4,-913903.9762
467.6,-913657.8896
467.8,-913570.8638
468.0,-913430.6573
468.2,-913448.5578
468.4,-913485.8328
468.6,-913975.4158
468.8,-913738.2686
469.0,-913834.5586
469.2,-913548.6553
469.4,-913791.9816
469.6,-913664.0199
469.8,-913447.9275
470.0,-913584.0325
470.2,-913520.1453
470.4,-913813.4991
470.6,-913611.6911
470.8,-913776.386
471.0,-913698.1469
471.2,-913230.196
471.4,-913626.1726
471.6,-913650.5195
471.8,-913748.3535
472.0,-913696.9437
472.2,-913740.9766
472.4,-913461.133
472.6,-913794.0405
472.8,-913760.5824
473.0,-914081.6342
473.2,-913688.8959
473.4,-913633.6891
473.6,-913680.1707
473.8,-913433.3939
474.0,-913506.428
474.2,-913439.42
474.4,-913519.905
474.6,-913494.0669
474.8,-913767.0788
475.0,-913739.0588
475.2,-913403.0836
475.4,-913453.7004
475.6,-913504.6089
475.8,-913581.8197
476.0,-913505.4886
476.2,-913692.0816
476.4,-913697.7369
476.6,-913819.7299
476.8,-914078.3919
477.0,-913682.919
477.2,-913512.7192
477.4,-913801.1018
477.6,-913728.0748
477.8,-913709.979
478.0,-913918.917
478.2,-913810.6772
478.4,-913872.3954
478.6,-913574.306
478.8,-914066.6756
479.0,-913942.7339
479.2,-913981.5243
479.4,-913878.5567
479.6,-913812.2233
479.8,-914011.1331
480.0,-914227.5923
480.2,-913811.1681
480.4,-914281.6064
480.6,-913985.9516
480.8,-913859.6792
481.0,-913517.9549
481.2,-913684.135
481.4,-913601.7524
481.6,-913595.2958
481.8,-913523.1604
482.0,-913706.204
482.2,-913902.3101
482.4,-913642.3421
482.6,-913752.5655
482.8,-913642.2874
483.0,-913772.311
483.2,-913478.3346
483.4,-913819.2719
483.6,-913537.8786
483.8,-913730.2578
484.0,-914159.5371
484.2,-913876.5358
484.4,-913948.5197
484.6,-913827.9571
484.8,-913731.4769
485.0,-913727.349
485.2,-913584.5271
485.4,-913719.6932
485.6,-913962.9391
485.8,-914048.6788
486.0,-913947.5583
486.2,-914365.8964
486.4,-913946.753
486.6,-914177.2964
486.8,-913916.4803
487.0,-913695.7244
487.2,-913959.1504
487.4,-913599.3416
487.6,-913964.2605
487.8,-914119.9362
488.0,-914572.2068
488.2,-914303.9145
488.4,-914506.39
488.6,-914138.5662
488.8,-914403.2642
489.0,-913868.1699
489.2,-913920.148
489.4,-914157.8496
489.6,-914233.9573
489.8,-913695.3556
490.0,-913927.9988
490.2,-913995.49
490.4,-913738.9194
490.6,-914021.1725
490.8,-913741.525
491.0,-913762.2646
491.2,-913753.6743
491.4,-913753.5025
491.6,-913674.6997
491.8,-914188.819
492.0,-913895.7341
492.2,-914437.4656
492.4,-913834.1944
492.6,-913799.6606
492.8,-914059.8498
493.0,-913428.099
493.2,-914044.509
493.4,-913325.9635
493.6,-914108.8298
493.8,-913839.6406
494.0,-913764.611
494.2,-914097.4725
494.4,-913967.4217
494.6,-914245.411
494.8,-914521.359
495.0,-914392.4728
495.2,-914258.6241
495.4,-914212.3391
495.6,-914345.3277
495.8,-914330.4569
496.0,-914283.6715
496.2,-914329.2829
496.4,-913809.5763
496.6,-913790.0916
496.8,-914161.661
497.0,-913705.5229
497.2,-913931.0004
497.4,-913313.9569
497.6,-913973.045
497.8,-914646.6314
498.0,-914115.9524
498.2,-914280.7337
498.4,-914366.9319
498.6,-914350.6131
498.8,-914203.4743
499.0,-914060.253
499.2,-914349.5574
499.4,-914316.1553
499.6,-914042.9788
499.8,-913735.8445
500.0,-913913.943
500.2,-914289.2556
500.4,-913874.4023
500.6,-913762.6467
500.8,-914626.1727
501.0,-914142.2711
501.2,-914091.4358
501.4,-914277.1347
501.6,-914134.8242
501.8,-914057.1857
502.0,-914173.4291
502.2,-914480.2273
502.4,-914259.2223
502.6,-914794.0392
502.8,-914305.1374
503.0,-914649.4697
503.2,-914088.5094
503.4,-914010.5053
503.6,-914232.5382
503.8,-914612.5509
504.0,-914143.055
504.2,-914097.0302
504.4,-914403.0839
504.6,-914309.7929
504.8,-914329.3163
505.0,-914642.1495
505.2,-914730.1562
505.4,-914598.0663
505.6,-914702.5687
505.8,-914333.7836
506.0,-914352.5735
506.2,-914111.4446
506.4,-913921.8004
506.6,-913894.5979
506.8,-914281.7116
507.0,-914355.0255
507.2,-914066.3503
507.4,-914241.6547
507.6,-914066.2286
507.8,-914110.1135
508.0,-913597.7079
508.2,-913633.2382
508.4,-913898.798
508.6,-914150.7695
508.8,-914527.6952
509.0,-914267.0786
509.2,-914352.4708
509.4,-914172.0743
509.6,-914061.3843
509.8,-914007.0989
510.0,-914160.4561
510.2,-914353.3129
510.4,-914363.7313
510.6,-914464.7484
510.8,-914168.3295
511.0,-914369.2964
511.2,-914425.1585
511.4,-914323.7581
511.6,-914289.9197
511.8,-914575.6458
512.0,-914448.1272
512.2,-914469.0611
512.4,-914056.4475
512.6,-913789.1831
512.8,-914148.5923
513.0,-914270.302
513.2,-914332.0813
513.4,-914407.6149
513.6,-914326.7622
513.8,-914199.9927
514.0,-914457.2933
514.2,-914241.9657
514.4,-914600.2889
514.6,-914732.408
514.8,-914534.7852
515.0,-914360.7598
515.2,-914301.5381
515.4,-914131.4151
515.6,-914171.9746
515.8,-913711.9699
516.0,-914086.1173
516.2,-913750.3206
516.4,-914057.6399
516.6,-913996.6653
516.8,-914502.4896
517.0,-914152.4014
517.2,-914049.974
517.4,-913994.9954
517.6,-914172.4347
517.8,-914079.3549
518.0,-915010.118
518.2,-914301.7351
518.4,-914605.9079
518.6,-914237.0577
518.8,-914288.7908
519.0,-913978.7381
519.2,-914548.9855
519.4,-914235.8709
519.6,-914348.5562
519.8,-914542.4714
520.0,-914611.5566
520.2,-914389.2079
520.4,-914533.6794
520.6,-914270.0253
520.8,-914175.6098
521.0,-914899.9523
521.2,-914265.4798
521.4,-914071.8633
521.6,-914480.5165
521.8,-914376.1907
522.0,-914415.7812
522.2,-914283.794
522.4,-914051.6358
522.6,-914244.3395
522.8,-914716.4748
523.0,-914844.3188
523.2,-914448.8609
523.4,-914594.0106
523.6,-914324.3868
523.8,-914074.1389
524.0,-914194.3995
524.2,-913812.8088
524.4,-913893.2579
524.6,-913854.4447
524.8,-914065.552
525.0,-914125.0208
525.2,-914384.9889
525.4,-914184.0236
525.6,-914583.4202
525.8,-914478.619
526.0,-914328.3604
526.2,-913815.6347
526.4,-914104.0773
526.6,-914956.9492
526.8,-914520.2045
527.0,-914433.6739
527.2,-914276.2987
527.4,-914611.2228
527.6,-914260.6948
527.8,-914370.4083
528.0,-914265.9212
528.2,-914309.8504
528.4,-914446.0661
528.6,-914255.6704
528.8,-914221.2268
529.0,-914639.0127
529.2,-914575.0817
529.4,-914531.5504
529.6,-914185.1132
529.8,-914227.5904
530.0,-914449.8089
530.2,-914482.8038
530.4,-913803.6582
530.6,-913743.741
530.8,-914209.6215
531.0,-914545.0722
531.2,-914260.5116
531.4,-914050.5643
531.6,-914772.8154
531.8,-914573.9809
532.0,-914643.6056
532.2,-914347.6834
532.4,-914502.4348
532.6,-914644.328
532.8,-914468.723
533.0,-914464.3956
