Time (ps),TEMP
10466.0,300.47
10468.0,300.01
10470.0,299.43
10472.0,301.13
10474.0,301.51
10476.0,299.83
10478.0,300.23
10480.0,300.72
10482.0,299.39
10484.0,299.56
10486.0,300.04
10488.0,299.52
10490.0,299.23
10492.0,300.57
10494.0,300.16
10496.0,301.43
10498.0,300.29
10500.0,299.13
10502.0,298.52
10504.0,300.12
10506.0,298.64
10508.0,299.77
10510.0,300.69
10512.0,300.42
10514.0,299.66
10516.0,299.47
10518.0,298.89
10520.0,300.75
10522.0,300.67
10524.0,299.87
10526.0,301.1
10528.0,298.4
10530.0,299.9
10532.0,300.02
10534.0,299.68
10536.0,299.48
10538.0,299.21
10540.0,298.47
10542.0,300.92
10544.0,299.3
10546.0,300.08
10548.0,300.01
10550.0,300.58
10552.0,299.12
10554.0,301.99
10556.0,301.16
10558.0,302.65
10560.0,300.29
10562.0,298.44
10564.0,298.53
10566.0,301.01
10568.0,299.87
10570.0,300.32
10572.0,299.34
10574.0,300.17
10576.0,300.22
10578.0,301.72
10580.0,300.72
10582.0,300.17
10584.0,302.04
10586.0,301.26
10588.0,301.48
10590.0,299.48
10592.0,299.15
10594.0,299.05
10596.0,301.48
10598.0,300.51
10600.0,301.81
10602.0,300.33
10604.0,299.47
10606.0,299.88
10608.0,299.51
10610.0,300.3
10612.0,299.98
10614.0,300.96
10616.0,300.22
10618.0,298.74
10620.0,299.71
10622.0,302.48
10624.0,299.84
10626.0,299.91
10628.0,299.44
10630.0,298.5
10632.0,300.08
10634.0,301.55
10636.0,300.36
10638.0,299.06
10640.0,300.14
10642.0,300.0
10644.0,301.15
10646.0,299.42
10648.0,300.53
10650.0,299.43
10652.0,299.6
10654.0,299.96
10656.0,299.94
10658.0,300.78
10660.0,300.67
10662.0,300.25
10664.0,301.46
10666.0,300.34
10668.0,300.23
10670.0,301.29
10672.0,300.28
10674.0,299.84
10676.0,299.3
10678.0,300.07
10680.0,300.95
10682.0,301.83
10684.0,300.26
10686.0,300.21
10688.0,299.96
10690.0,297.99
10692.0,299.2
10694.0,299.84
10696.0,298.95
10698.0,301.59
10700.0,299.16
10702.0,300.65
10704.0,301.08
10706.0,300.12
10708.0,301.9
10710.0,300.06
10712.0,301.65
10714.0,301.13
10716.0,298.0
10718.0,298.53
10720.0,299.6
10722.0,299.53
10724.0,299.38
10726.0,300.4
10728.0,301.22
10730.0,300.02
10732.0,299.09
10734.0,298.65
10736.0,300.65
10738.0,300.32
10740.0,300.33
10742.0,299.08
10744.0,298.71
10746.0,299.59
10748.0,300.28
10750.0,300.17
10752.0,300.78
10754.0,299.65
10756.0,299.26
10758.0,300.05
10760.0,299.47
10762.0,301.45
10764.0,299.15
10766.0,299.21
10768.0,301.87
10770.0,300.37
10772.0,298.75
10774.0,299.85
10776.0,300.1
10778.0,299.14
10780.0,299.7
10782.0,298.58
10784.0,299.83
10786.0,300.46
10788.0,298.84
10790.0,300.2
10792.0,300.89
10794.0,300.25
10796.0,299.47
10798.0,299.42
10800.0,300.95
10802.0,299.37
10804.0,300.16
10806.0,299.97
10808.0,298.17
10810.0,300.49
10812.0,299.85
10814.0,299.54
10816.0,301.42
10818.0,299.43
10820.0,299.1
10822.0,300.45
10824.0,299.63
10826.0,300.7
10828.0,299.84
10830.0,300.21
10832.0,299.6
10834.0,299.02
10836.0,300.89
10838.0,301.24
10840.0,300.33
10842.0,303.22
10844.0,299.21
10846.0,300.02
10848.0,300.07
10850.0,298.91
10852.0,300.91
10854.0,299.11
10856.0,300.74
10858.0,299.21
10860.0,299.62
10862.0,299.81
10864.0,300.15
10866.0,299.35
10868.0,299.87
10870.0,298.79
10872.0,300.55
10874.0,298.92
10876.0,301.86
10878.0,299.04
10880.0,299.69
10882.0,300.51
10884.0,299.91
10886.0,298.81
10888.0,300.44
10890.0,299.12
10892.0,297.71
10894.0,300.67
10896.0,299.97
10898.0,300.03
10900.0,299.01
10902.0,300.49
10904.0,299.99
10906.0,302.24
10908.0,300.34
10910.0,300.85
10912.0,299.76
10914.0,300.36
10916.0,300.22
10918.0,300.82
10920.0,299.81
10922.0,301.03
10924.0,299.74
10926.0,299.57
10928.0,298.01
10930.0,299.87
10932.0,298.91
10934.0,300.24
10936.0,300.21
10938.0,300.28
10940.0,299.39
10942.0,299.54
10944.0,300.61
10946.0,300.45
10948.0,300.12
10950.0,299.87
10952.0,301.15
10954.0,300.59
10956.0,299.56
10958.0,299.57
10960.0,301.13
10962.0,301.05
10964.0,298.28
10966.0,298.53
10968.0,300.34
10970.0,299.89
10972.0,300.63
10974.0,301.95
10976.0,299.22
10978.0,300.39
10980.0,298.97
10982.0,299.75
10984.0,300.54
10986.0,299.45
10988.0,299.44
10990.0,300.64
10992.0,300.39
10994.0,298.67
10996.0,299.72
10998.0,301.72
11000.0,301.12
11002.0,300.21
11004.0,300.29
11006.0,300.79
11008.0,301.04
11010.0,299.54
11012.0,300.21
11014.0,299.17
11016.0,298.72
11018.0,300.09
11020.0,301.29
11022.0,299.73
11024.0,300.26
11026.0,299.46
11028.0,300.19
11030.0,299.31
11032.0,300.06
11034.0,299.83
11036.0,300.38
11038.0,299.63
11040.0,301.05
11042.0,299.01
11044.0,299.62
11046.0,299.25
11048.0,300.13
11050.0,298.55
11052.0,300.22
11054.0,300.74
11056.0,299.63
11058.0,298.87
11060.0,300.92
11062.0,299.63
11064.0,302.21
11066.0,300.95
11068.0,300.06
11070.0,300.21
11072.0,300.94
11074.0,300.36
11076.0,300.66
11078.0,299.06
11080.0,299.53
11082.0,300.44
11084.0,298.91
11086.0,300.36
11088.0,299.91
11090.0,299.52
11092.0,301.35
11094.0,301.06
11096.0,300.32
11098.0,300.48
11100.0,301.32
11102.0,300.78
11104.0,298.99
11106.0,299.64
11108.0,300.96
11110.0,299.99
11112.0,299.9
11114.0,300.14
11116.0,300.12
11118.0,299.48
11120.0,300.69
11122.0,300.13
11124.0,299.68
11126.0,299.72
11128.0,299.75
11130.0,299.69
11132.0,300.86
11134.0,300.14
11136.0,301.29
11138.0,300.38
11140.0,300.67
11142.0,301.79
11144.0,300.67
11146.0,299.04
11148.0,300.14
11150.0,300.78
11152.0,298.27
11154.0,299.9
11156.0,299.92
11158.0,299.36
11160.0,300.35
11162.0,299.1
11164.0,300.01
11166.0,299.76
11168.0,298.99
11170.0,300.24
11172.0,299.52
11174.0,301.65
11176.0,299.02
11178.0,301.64
11180.0,301.26
11182.0,300.69
11184.0,298.8
11186.0,299.69
11188.0,300.19
11190.0,299.44
11192.0,299.51
11194.0,299.55
11196.0,299.38
11198.0,300.81
11200.0,299.52
11202.0,299.96
11204.0,298.73
11206.0,300.37
11208.0,299.91
11210.0,300.37
11212.0,300.5
11214.0,297.98
11216.0,299.69
11218.0,299.59
11220.0,300.25
11222.0,300.51
11224.0,301.19
11226.0,300.81
11228.0,299.41
11230.0,300.48
11232.0,300.78
11234.0,301.67
11236.0,299.68
11238.0,300.16
11240.0,299.01
11242.0,301.24
11244.0,299.51
11246.0,301.15
11248.0,298.96
11250.0,299.4
11252.0,300.39
11254.0,300.14
11256.0,299.41
11258.0,301.17
11260.0,299.89
11262.0,299.72
11264.0,301.73
11266.0,302.17
11268.0,300.39
11270.0,300.48
11272.0,300.35
11274.0,300.39
11276.0,300.83
11278.0,300.27
11280.0,300.83
11282.0,299.65
11284.0,301.78
11286.0,300.37
11288.0,298.28
11290.0,298.86
11292.0,298.63
11294.0,301.22
11296.0,301.9
11298.0,300.44
11300.0,300.58
11302.0,299.95
11304.0,298.71
11306.0,300.85
11308.0,298.8
11310.0,299.68
11312.0,300.67
11314.0,299.62
11316.0,299.45
11318.0,299.86
11320.0,301.11
11322.0,299.45
11324.0,300.46
11326.0,300.72
11328.0,300.18
11330.0,300.89
11332.0,298.97
11334.0,300.54
11336.0,297.9
11338.0,301.72
11340.0,298.35
11342.0,301.0
11344.0,299.7
11346.0,299.27
11348.0,299.97
11350.0,300.43
11352.0,301.84
11354.0,298.37
11356.0,300.12
11358.0,300.03
11360.0,300.65
11362.0,299.59
11364.0,301.26
11366.0,301.54
11368.0,299.88
11370.0,298.14
11372.0,300.48
11374.0,300.05
11376.0,299.53
11378.0,300.3
11380.0,299.55
11382.0,300.63
11384.0,300.94
11386.0,299.39
11388.0,300.67
11390.0,301.34
11392.0,301.07
11394.0,298.98
11396.0,298.94
11398.0,299.48
11400.0,299.86
11402.0,300.32
11404.0,299.6
11406.0,298.41
11408.0,300.04
11410.0,298.39
11412.0,300.92
11414.0,299.76
11416.0,300.71
11418.0,299.77
11420.0,301.66
11422.0,300.46
11424.0,298.23
11426.0,298.49
11428.0,299.75
11430.0,299.56
11432.0,299.8
11434.0,299.45
11436.0,300.56
11438.0,300.13
11440.0,299.2
11442.0,299.39
11444.0,299.91
11446.0,300.28
11448.0,301.76
11450.0,299.95
11452.0,299.62
11454.0,299.85
11456.0,300.11
11458.0,301.65
11460.0,300.2
11462.0,300.26
11464.0,299.7
11466.0,300.73
11468.0,300.6
11470.0,300.37
11472.0,299.69
11474.0,299.7
11476.0,298.52
11478.0,300.82
11480.0,298.73
11482.0,299.68
11484.0,298.6
11486.0,301.31
11488.0,300.22
11490.0,299.59
11492.0,299.83
11494.0,300.63
11496.0,300.8
11498.0,300.14
11500.0,299.26
11502.0,301.64
11504.0,299.07
11506.0,299.98
11508.0,300.81
11510.0,297.81
11512.0,298.51
11514.0,300.97
11516.0,299.87
11518.0,299.9
11520.0,300.36
11522.0,301.08
11524.0,298.24
11526.0,299.62
11528.0,299.66
11530.0,300.71
11532.0,300.68
11534.0,299.52
11536.0,299.73
11538.0,297.82
11540.0,300.02
11542.0,299.33
11544.0,301.65
11546.0,300.58
11548.0,299.89
11550.0,301.02
11552.0,300.17
11554.0,302.14
11556.0,300.69
11558.0,300.16
11560.0,301.63
11562.0,300.92
11564.0,299.68
11566.0,301.71
11568.0,300.08
11570.0,299.95
11572.0,300.32
11574.0,299.27
11576.0,300.49
11578.0,300.53
11580.0,299.67
11582.0,302.36
11584.0,299.8
11586.0,297.84
11588.0,299.93
11590.0,299.9
11592.0,301.23
11594.0,299.06
11596.0,299.11
11598.0,301.37
11600.0,299.51
11602.0,299.35
11604.0,298.93
11606.0,299.51
11608.0,298.89
11610.0,299.8
11612.0,301.29
11614.0,300.6
11616.0,299.34
11618.0,300.86
11620.0,300.1
11622.0,298.9
11624.0,298.21
11626.0,300.1
11628.0,302.78
11630.0,300.06
11632.0,300.01
11634.0,300.03
11636.0,300.55
11638.0,299.81
11640.0,300.6
11642.0,300.46
11644.0,300.37
11646.0,300.8
11648.0,299.58
11650.0,300.24
11652.0,300.11
11654.0,300.88
11656.0,301.85
11658.0,301.14
11660.0,300.58
11662.0,300.69
11664.0,301.14
11666.0,300.1
11668.0,299.4
11670.0,299.38
11672.0,300.32
11674.0,301.72
11676.0,300.65
11678.0,299.99
11680.0,299.18
11682.0,297.48
11684.0,301.32
11686.0,300.07
11688.0,300.34
11690.0,300.5
11692.0,300.18
11694.0,299.28
11696.0,300.13
11698.0,301.28
11700.0,301.09
11702.0,301.17
11704.0,299.85
11706.0,300.46
11708.0,300.44
11710.0,299.63
11712.0,299.64
11714.0,300.39
11716.0,300.69
11718.0,301.07
11720.0,299.98
11722.0,299.66
11724.0,299.49
11726.0,299.18
11728.0,299.27
11730.0,300.89
11732.0,300.61
11734.0,299.52
11736.0,300.74
11738.0,300.26
11740.0,301.29
11742.0,299.58
11744.0,300.51
11746.0,300.7
11748.0,298.96
11750.0,299.52
11752.0,298.83
11754.0,300.92
11756.0,298.72
11758.0,299.71
11760.0,299.37
11762.0,299.92
11764.0,299.76
11766.0,299.88
11768.0,300.27
11770.0,300.23
11772.0,299.14
11774.0,299.94
11776.0,300.78
11778.0,300.51
11780.0,299.95
11782.0,299.88
11784.0,300.25
11786.0,299.67
11788.0,300.59
11790.0,300.26
11792.0,299.81
11794.0,298.5
11796.0,299.0
11798.0,299.9
11800.0,300.25
11802.0,299.87
11804.0,299.42
11806.0,299.44
11808.0,299.65
11810.0,300.58
11812.0,299.96
11814.0,299.74
11816.0,300.5
11818.0,300.97
11820.0,300.62
11822.0,300.24
11824.0,299.19
11826.0,299.82
11828.0,299.99
11830.0,301.42
11832.0,299.76
11834.0,300.63
11836.0,299.1
11838.0,300.96
11840.0,301.83
11842.0,300.88
11844.0,300.02
11846.0,299.9
11848.0,299.68
11850.0,299.36
11852.0,300.51
11854.0,299.34
11856.0,300.13
11858.0,300.41
11860.0,299.36
11862.0,299.13
11864.0,301.04
11866.0,300.38
11868.0,300.58
11870.0,300.27
11872.0,299.16
11874.0,300.07
11876.0,299.57
11878.0,300.34
11880.0,298.95
11882.0,300.87
11884.0,300.07
11886.0,298.43
11888.0,299.05
11890.0,301.37
11892.0,299.58
11894.0,299.38
11896.0,300.67
11898.0,300.45
11900.0,300.26
11902.0,298.6
11904.0,300.24
11906.0,297.72
11908.0,300.08
11910.0,299.3
11912.0,300.18
11914.0,298.9
11916.0,299.95
11918.0,300.36
11920.0,299.93
11922.0,299.89
11924.0,299.8
11926.0,299.15
11928.0,300.18
11930.0,299.12
11932.0,300.03
11934.0,299.01
11936.0,299.61
11938.0,299.83
11940.0,300.78
11942.0,301.0
11944.0,300.15
11946.0,300.08
11948.0,300.73
11950.0,299.95
11952.0,298.73
11954.0,299.9
11956.0,299.38
11958.0,300.04
11960.0,299.2
11962.0,298.95
11964.0,301.33
11966.0,300.21
11968.0,297.87
11970.0,299.46
11972.0,299.91
11974.0,299.07
11976.0,300.15
11978.0,300.92
11980.0,299.83
11982.0,300.36
11984.0,300.44
11986.0,299.73
11988.0,299.55
11990.0,300.84
11992.0,301.22
11994.0,300.79
11996.0,299.0
11998.0,301.42
12000.0,299.22
12002.0,300.77
12004.0,301.6
12006.0,299.48
12008.0,299.74
12010.0,299.6
12012.0,298.75
12014.0,300.61
12016.0,298.49
12018.0,301.07
12020.0,298.51
12022.0,299.93
12024.0,300.64
12026.0,299.02
12028.0,299.93
12030.0,300.05
12032.0,300.35
12034.0,299.19
12036.0,299.77
12038.0,301.13
12040.0,301.35
12042.0,299.67
12044.0,300.99
12046.0,299.91
12048.0,299.33
12050.0,300.68
12052.0,301.42
12054.0,300.02
12056.0,300.51
12058.0,300.0
12060.0,298.81
12062.0,300.73
12064.0,299.92
12066.0,300.51
12068.0,302.06
12070.0,300.72
12072.0,300.92
12074.0,300.13
12076.0,300.44
12078.0,298.24
12080.0,299.66
12082.0,299.74
12084.0,299.95
12086.0,298.61
12088.0,299.33
12090.0,301.42
12092.0,299.12
12094.0,299.35
12096.0,300.68
12098.0,297.64
12100.0,300.67
12102.0,298.54
12104.0,299.47
12106.0,300.59
12108.0,299.15
12110.0,299.05
12112.0,299.63
12114.0,299.59
12116.0,299.72
12118.0,299.55
12120.0,300.44
12122.0,299.05
12124.0,299.95
12126.0,299.74
12128.0,299.97
12130.0,299.45
12132.0,299.25
12134.0,298.99
12136.0,299.72
12138.0,299.49
12140.0,298.93
12142.0,299.62
12144.0,298.4
12146.0,299.76
12148.0,300.17
12150.0,299.95
12152.0,300.4
12154.0,300.68
12156.0,300.87
12158.0,299.36
12160.0,298.58
12162.0,300.5
12164.0,299.51
12166.0,299.93
12168.0,297.79
12170.0,299.47
12172.0,299.72
12174.0,298.28
12176.0,301.28
12178.0,300.24
12180.0,299.22
12182.0,302.2
12184.0,300.35
12186.0,300.28
12188.0,299.36
12190.0,300.41
12192.0,300.2
12194.0,299.28
12196.0,301.01
12198.0,299.28
12200.0,300.42
12202.0,300.63
12204.0,299.05
12206.0,300.83
12208.0,299.98
12210.0,299.41
12212.0,301.24
12214.0,299.37
12216.0,300.19
12218.0,300.64
12220.0,299.87
12222.0,301.47
12224.0,300.17
12226.0,300.62
12228.0,300.58
12230.0,299.61
12232.0,301.02
12234.0,299.3
12236.0,299.63
12238.0,299.91
12240.0,301.26
12242.0,298.55
12244.0,299.55
12246.0,298.95
12248.0,299.1
12250.0,300.46
12252.0,299.43
12254.0,299.36
12256.0,299.24
12258.0,300.1
12260.0,300.49
12262.0,299.08
12264.0,300.44
12266.0,300.03
12268.0,299.14
12270.0,298.9
12272.0,297.98
12274.0,300.01
12276.0,299.69
12278.0,299.75
12280.0,298.52
12282.0,299.95
12284.0,300.51
12286.0,300.87
12288.0,298.39
12290.0,298.62
12292.0,300.45
12294.0,298.96
12296.0,299.83
12298.0,300.7
12300.0,300.61
12302.0,299.8
12304.0,301.04
12306.0,300.72
12308.0,299.27
12310.0,299.3
12312.0,299.53
12314.0,301.04
12316.0,299.37
12318.0,299.34
12320.0,298.96
12322.0,300.9
12324.0,298.96
12326.0,300.91
12328.0,299.64
12330.0,299.79
12332.0,299.28
12334.0,301.14
12336.0,300.67
12338.0,298.63
12340.0,300.71
12342.0,299.47
12344.0,300.47
12346.0,298.21
12348.0,300.12
12350.0,298.11
12352.0,301.1
12354.0,301.19
12356.0,299.92
12358.0,299.95
12360.0,299.36
12362.0,300.92
12364.0,300.11
12366.0,300.52
12368.0,300.12
12370.0,299.36
12372.0,300.42
12374.0,299.88
12376.0,300.62
12378.0,298.16
12380.0,301.34
12382.0,298.73
12384.0,299.07
12386.0,300.22
12388.0,300.15
12390.0,300.28
12392.0,299.12
12394.0,300.43
12396.0,297.4
12398.0,300.18
12400.0,299.61
12402.0,299.51
12404.0,299.93
12406.0,300.57
12408.0,300.69
12410.0,300.19
12412.0,300.48
12414.0,300.48
12416.0,300.82
12418.0,300.11
12420.0,300.06
12422.0,301.18
12424.0,300.06
12426.0,300.56
12428.0,300.63
12430.0,299.49
12432.0,301.21
12434.0,299.42
12436.0,300.67
12438.0,298.63
12440.0,301.25
12442.0,298.3
12444.0,299.64
12446.0,301.49
12448.0,299.98
12450.0,299.28
12452.0,301.28
12454.0,300.29
12456.0,301.16
12458.0,299.71
12460.0,299.07
12462.0,300.7
12464.0,301.76
12466.0,300.64
12468.0,299.79
12470.0,299.65
12472.0,299.3
12474.0,299.14
12476.0,300.28
12478.0,300.98
12480.0,299.76
12482.0,299.29
12484.0,299.73
12486.0,300.29
12488.0,300.4
12490.0,299.38
12492.0,300.73
12494.0,300.69
12496.0,300.03
12498.0,298.06
12500.0,299.89
12502.0,298.13
12504.0,298.48
12506.0,300.62
12508.0,300.27
12510.0,300.63
12512.0,300.49
12514.0,299.88
12516.0,299.34
12518.0,300.15
12520.0,301.45
12522.0,299.18
12524.0,300.28
12526.0,298.91
12528.0,298.65
12530.0,300.74
12532.0,300.64
12534.0,297.66
12536.0,299.98
12538.0,299.28
12540.0,299.35
12542.0,300.15
12544.0,301.36
12546.0,301.5
12548.0,299.94
12550.0,299.39
12552.0,299.57
12554.0,300.34
12556.0,301.05
12558.0,299.77
12560.0,299.89
12562.0,299.87
12564.0,299.84
12566.0,299.58
12568.0,299.03
12570.0,299.29
12572.0,299.42
12574.0,299.85
12576.0,299.08
12578.0,300.03
12580.0,299.37
12582.0,299.0
12584.0,299.71
12586.0,300.91
12588.0,299.77
12590.0,299.62
12592.0,299.22
12594.0,299.65
12596.0,297.95
12598.0,299.66
12600.0,300.0
12602.0,300.06
12604.0,298.92
12606.0,301.24
12608.0,299.4
12610.0,299.48
12612.0,300.95
12614.0,300.15
12616.0,297.76
12618.0,299.59
12620.0,299.59
12622.0,298.57
12624.0,301.43
12626.0,300.05
12628.0,300.29
12630.0,300.37
12632.0,300.59
12634.0,301.2
12636.0,300.05
12638.0,299.54
12640.0,300.12
12642.0,300.8
12644.0,300.16
12646.0,299.78
12648.0,299.97
12650.0,298.99
12652.0,299.79
12654.0,300.08
12656.0,300.41
12658.0,299.65
12660.0,298.97
12662.0,299.35
12664.0,298.74
12666.0,298.99
12668.0,299.96
12670.0,300.0
12672.0,300.35
12674.0,300.78
12676.0,301.09
12678.0,299.4
12680.0,301.3
12682.0,298.36
12684.0,298.72
12686.0,300.3
12688.0,300.34
12690.0,299.72
12692.0,299.57
12694.0,299.5
12696.0,298.45
12698.0,299.87
12700.0,299.44
12702.0,300.76
12704.0,298.26
12706.0,299.6
12708.0,300.44
12710.0,301.42
12712.0,301.05
12714.0,300.75
12716.0,299.52
12718.0,299.06
12720.0,302.4
12722.0,298.62
12724.0,300.51
12726.0,299.86
12728.0,299.63
12730.0,300.92
12732.0,299.47
12734.0,301.67
12736.0,299.17
12738.0,301.58
12740.0,299.4
12742.0,300.2
12744.0,297.59
12746.0,300.72
12748.0,299.84
12750.0,299.27
12752.0,300.96
12754.0,301.22
12756.0,300.16
12758.0,300.83
12760.0,300.75
12762.0,301.75
12764.0,299.18
12766.0,299.91
12768.0,298.12
12770.0,299.52
12772.0,300.66
12774.0,300.71
12776.0,298.81
12778.0,300.03
12780.0,301.68
12782.0,298.71
12784.0,300.6
12786.0,300.97
12788.0,299.97
12790.0,300.33
12792.0,302.06
12794.0,301.15
12796.0,301.45
12798.0,299.31
12800.0,299.31
12802.0,299.68
12804.0,298.92
12806.0,299.57
12808.0,300.14
12810.0,300.3
12812.0,301.02
12814.0,300.41
12816.0,301.2
12818.0,300.57
12820.0,299.31
12822.0,298.86
12824.0,300.66
12826.0,298.87
12828.0,298.96
12830.0,299.65
12832.0,300.15
12834.0,300.55
12836.0,300.21
12838.0,299.05
12840.0,299.54
12842.0,299.09
12844.0,298.58
12846.0,298.86
12848.0,299.61
12850.0,298.99
12852.0,299.41
12854.0,300.02
12856.0,299.47
12858.0,300.63
12860.0,300.47
12862.0,300.5
12864.0,300.75
12866.0,299.37
12868.0,301.72
12870.0,299.95
12872.0,300.27
12874.0,299.93
12876.0,299.26
12878.0,300.44
12880.0,300.18
12882.0,299.69
12884.0,300.61
12886.0,299.83
12888.0,300.1
12890.0,299.09
12892.0,300.97
12894.0,299.35
12896.0,301.03
12898.0,300.04
12900.0,299.52
12902.0,300.1
12904.0,298.63
12906.0,299.22
12908.0,299.18
12910.0,300.91
12912.0,299.94
12914.0,301.25
12916.0,300.46
12918.0,299.48
12920.0,300.42
12922.0,300.27
12924.0,299.88
12926.0,301.03
12928.0,299.65
12930.0,300.5
12932.0,299.49
12934.0,299.52
12936.0,299.6
12938.0,300.2
12940.0,300.69
12942.0,300.31
12944.0,299.48
12946.0,299.54
12948.0,300.45
12950.0,301.01
12952.0,302.55
12954.0,301.43
12956.0,300.41
12958.0,299.16
12960.0,300.49
12962.0,301.2
12964.0,298.56
12966.0,300.47
12968.0,300.02
12970.0,300.13
12972.0,300.4
12974.0,299.01
12976.0,300.7
12978.0,298.89
12980.0,298.5
12982.0,299.78
12984.0,299.73
12986.0,299.05
12988.0,300.5
12990.0,298.84
12992.0,300.65
12994.0,299.44
12996.0,299.67
12998.0,299.84
13000.0,298.4
13002.0,300.73
13004.0,300.01
13006.0,299.66
13008.0,300.82
13010.0,301.29
13012.0,297.78
13014.0,300.99
13016.0,300.55
13018.0,300.82
13020.0,300.76
13022.0,299.99
13024.0,300.85
13026.0,300.29
13028.0,300.8
13030.0,300.68
13032.0,299.96
13034.0,299.36
13036.0,301.45
13038.0,299.93
13040.0,301.56
13042.0,298.4
13044.0,299.52
13046.0,300.91
13048.0,299.38
13050.0,300.75
13052.0,300.08
13054.0,300.37
13056.0,299.51
13058.0,298.32
13060.0,297.76
13062.0,300.97
13064.0,299.99
13066.0,298.15
13068.0,300.88
13070.0,299.91
13072.0,302.19
13074.0,300.93
13076.0,299.61
13078.0,299.89
13080.0,301.55
13082.0,301.25
13084.0,300.56
13086.0,301.29
13088.0,300.04
13090.0,300.57
13092.0,300.78
13094.0,300.04
13096.0,300.58
13098.0,300.23
13100.0,298.81
13102.0,300.36
13104.0,299.47
13106.0,300.71
13108.0,299.21
13110.0,300.65
13112.0,300.62
13114.0,300.7
13116.0,299.71
13118.0,299.92
13120.0,300.83
13122.0,300.56
13124.0,298.5
13126.0,301.22
13128.0,299.89
13130.0,300.4
13132.0,300.98
13134.0,298.86
13136.0,299.56
13138.0,299.38
13140.0,300.28
13142.0,300.07
13144.0,301.08
13146.0,300.43
13148.0,300.69
13150.0,299.77
13152.0,301.91
13154.0,300.59
13156.0,299.11
13158.0,300.09
13160.0,298.07
13162.0,300.99
13164.0,299.15
13166.0,299.44
13168.0,299.87
13170.0,299.53
13172.0,301.12
13174.0,298.58
13176.0,300.86
13178.0,299.01
13180.0,299.32
13182.0,299.69
13184.0,300.16
13186.0,299.92
13188.0,299.81
13190.0,298.3
13192.0,300.36
13194.0,300.66
13196.0,300.51
13198.0,300.58
13200.0,298.33
13202.0,300.27
13204.0,299.77
13206.0,300.65
13208.0,299.75
13210.0,299.26
13212.0,299.43
13214.0,300.8
13216.0,300.66
13218.0,298.83
13220.0,301.21
13222.0,300.26
13224.0,300.25
13226.0,300.21
13228.0,300.23
13230.0,299.05
13232.0,299.86
13234.0,299.86
13236.0,300.67
13238.0,301.95
13240.0,299.86
13242.0,300.59
13244.0,300.53
13246.0,301.53
13248.0,299.5
13250.0,299.48
13252.0,299.91
13254.0,299.27
13256.0,301.18
13258.0,299.08
13260.0,298.4
13262.0,300.2
13264.0,300.62
13266.0,299.14
13268.0,299.96
13270.0,299.94
13272.0,299.57
13274.0,299.97
13276.0,300.33
13278.0,299.0
13280.0,299.84
13282.0,299.37
13284.0,300.29
13286.0,299.26
13288.0,299.44
13290.0,300.66
13292.0,300.02
13294.0,299.23
13296.0,301.2
13298.0,299.98
13300.0,299.69
13302.0,298.2
13304.0,299.03
13306.0,299.58
13308.0,300.61
13310.0,301.32
13312.0,299.83
13314.0,299.4
13316.0,298.91
13318.0,299.94
13320.0,300.64
13322.0,299.63
13324.0,300.1
13326.0,298.82
13328.0,299.22
13330.0,300.41
13332.0,300.73
13334.0,298.8
13336.0,300.24
13338.0,299.03
13340.0,299.92
13342.0,299.98
13344.0,300.84
13346.0,300.94
13348.0,299.82
13350.0,299.94
13352.0,300.03
13354.0,298.9
13356.0,299.71
13358.0,297.92
13360.0,299.7
13362.0,300.67
13364.0,298.92
13366.0,299.52
13368.0,300.39
13370.0,300.13
13372.0,300.67
13374.0,300.84
13376.0,298.87
13378.0,299.62
13380.0,298.74
13382.0,299.18
13384.0,299.92
13386.0,299.42
13388.0,300.86
13390.0,300.32
13392.0,298.47
13394.0,298.35
13396.0,300.26
13398.0,300.78
13400.0,301.3
13402.0,300.59
13404.0,300.44
13406.0,299.47
13408.0,301.12
13410.0,300.66
13412.0,301.36
13414.0,301.85
13416.0,299.66
13418.0,300.47
13420.0,301.27
13422.0,298.61
13424.0,300.34
13426.0,299.99
13428.0,300.29
13430.0,300.75
13432.0,299.12
13434.0,301.55
13436.0,300.97
13438.0,298.89
13440.0,300.75
13442.0,301.43
13444.0,301.0
13446.0,300.71
13448.0,297.8
13450.0,300.83
13452.0,299.16
13454.0,298.54
13456.0,301.14
13458.0,300.65
13460.0,298.61
13462.0,299.57
13464.0,300.88
13466.0,301.06
13468.0,298.95
13470.0,302.75
13472.0,300.9
13474.0,299.98
13476.0,299.64
13478.0,299.0
13480.0,301.29
13482.0,298.21
13484.0,301.34
13486.0,300.8
13488.0,299.5
13490.0,298.85
13492.0,299.65
13494.0,299.16
13496.0,300.16
13498.0,300.3
13500.0,300.3
13502.0,301.1
13504.0,300.04
13506.0,299.07
13508.0,300.29
13510.0,299.76
13512.0,300.77
13514.0,298.98
13516.0,300.22
13518.0,298.5
13520.0,301.9
13522.0,299.58
13524.0,301.8
13526.0,298.54
13528.0,300.12
13530.0,300.49
13532.0,300.36
13534.0,300.51
13536.0,299.55
13538.0,298.92
13540.0,298.89
13542.0,299.93
13544.0,299.88
13546.0,299.67
13548.0,301.69
13550.0,299.66
13552.0,299.37
13554.0,299.67
13556.0,299.27
13558.0,300.06
13560.0,301.84
13562.0,301.21
13564.0,299.89
13566.0,300.91
13568.0,299.24
13570.0,299.2
13572.0,301.17
